S,x,tau_days,IV_BS,IV_SH,IV_DH,IV_PINN,BS_minus_DH,SH_minus_DH,PINN_minus_DH
99.85,-0.0015011261262672026,30.0,19.794239456194862,19.299214766314275,19.80359530737088,19.796187182669144,-0.009355851176017893,-0.5043805410566051,-0.007408124701736796
100.0,0.0,30.0,19.794239456194816,19.30980732901671,19.842325631833784,19.835053167040723,-0.04808617563896789,-0.5325183028170741,-0.007272464793061317
100.15,0.0014988761237359487,30.0,19.79423945619479,19.320415720331336,19.880974678063495,19.873855863132732,-0.08673522186870386,-0.5605589577321588,-0.007118814930763051
100.3,0.002995508979798371,30.0,19.794239456194642,19.331039535803505,19.919541313348684,19.912593827749347,-0.1253018571540423,-0.5885017775451793,-0.006947485599337
100.45,0.004489905272852001,30.0,19.794239456194738,19.341678375129394,19.958024459138688,19.951265635848834,-0.16378500294394982,-0.6163460840092938,-0.006758823289853666
100.6,0.005982071677547469,30.0,19.794239456194692,19.35233184215382,19.996423089494478,19.98986987695086,-0.20218363329978573,-0.6440912473406577,-0.006553212543618514
100.75,0.0074720148387010564,30.0,19.79423945619483,19.362999544865367,20.034736229562387,20.028405149761156,-0.24049677336755693,-0.6717366846970201,-0.006331079801231709
100.9,0.008959741371472022,30.0,19.79423945619471,19.373681095389994,20.072962954071176,20.06687005561078,-0.27872349787646655,-0.6992818586811822,-0.006092898460394736
101.05,0.010445257861538604,30.0,19.79423945619464,19.384376109984895,20.111102385853563,20.105263191404607,-0.3168629296589245,-0.7267262758686677,-0.00583919444895642
101.2,0.011928570865273812,30.0,19.79423945619464,19.39508420903011,20.149153694393572,20.143583142804246,-0.3549142381989334,-0.7540694853634626,-0.005570551589325845
101.35,0.013409686909917522,30.0,19.79423945619473,19.405805017019237,20.187116094401706,20.181828478351697,-0.3928766382069746,-0.781311077382469,-0.005287616050008381
101.5,0.014888612493750559,30.0,19.79423945619474,19.416538162549234,20.224988844415414,20.219997745148703,-0.4307493882206721,-0.8084506818661801,-0.004991099266710819
101.65,0.01636535408626423,30.0,19.794239456194706,19.427283278309105,20.262771245428837,20.25808946658986,-0.46853178923413097,-0.8354879671197324,-0.004681778838978801
101.8,0.017839918128331016,30.0,19.794239456194777,19.438040001067634,20.300462639550197,20.29610214247244,-0.50622318335542,-0.8624226384825633,-0.004360497077758652
101.95,0.019312311032372884,30.0,19.794239456194802,19.448807971659893,20.338062408689268,20.334034251626534,-0.543822952494466,-0.8892544370293756,-0.004028157062734294
