S,tau_days,C_BS,C_SH,C_DH
356.55170877485057,84.45920022854165,74.61747076678424,75.45401424005041,75.55730442636795
357.0388012731769,84.45920022854165,75.10175579475376,75.92943826934227,76.03575105370807
357.52589377150315,84.45920022854165,75.58615364341485,76.40503800118373,76.5143351565203
358.0129862698294,84.45920022854165,76.07066012124135,76.88081039059729,76.99305373601791
358.50007876815573,84.45920022854165,76.55527117628361,77.35675245263175,77.47190386824221
358.98717126648205,84.45920022854165,77.03998289226084,77.83286126103339,77.95088270210542
359.47426376480837,84.45920022854165,77.52479148472855,78.3091339469492,78.4299874574848
359.96135626313463,84.45920022854165,78.00969329732321,78.78556769766293,78.90921542336585
360.44844876146095,84.45920022854165,78.49468479808282,79.26215975536098,79.38856395603453
360.9355412597872,84.45920022854165,78.97976257584237,79.73890741592874,79.86803047731539
361.42263375811353,84.45920022854165,79.46492333670712,80.21580802777584,80.3476124728567
361.90972625643985,84.45920022854165,79.95016390059972,80.69285899069033,80.82730749046046
362.3968187547662,84.45920022854165,80.43548119788376,81.17005775472026,81.30711313845542
362.88391125309244,84.45920022854165,80.92087226606122,81.64740181908218,81.78702708411357
363.3710037514187,84.45920022854165,81.40633424654486,82.12488873109608,82.26704705210783
363.858096249745,84.45920022854165,81.89186438150456,82.60251608514595,82.74717082301063
364.34518874807134,84.45920022854165,82.37746001078587,83.08028152166511,83.2273962318315
364.83228124639766,84.45920022854165,82.86311856890207,83.55818272614549,83.7077211665941
365.3193737447239,84.45920022854165,83.34883758209777,84.03621742817126,84.18814356694983
365.80646624305024,84.45920022854165,83.8346146654837,84.51438340047494,84.66866142282926
366.2935587413765,84.45920022854165,84.3204475202413,84.99267845801606,85.14927277312837
366.7806512397028,84.45920022854165,84.80633393089751,85.47110045708185,85.62997570442992
367.26774373802914,84.45920022854165,85.29227176266745,85.94964729440827,86.11076834975866
367.75483623635546,84.45920022854165,85.77825895886566,86.42831690632336,86.5916488873697
