method,seed,surface_id,parameter_range_scaled_rmse,noisy_price_rmse,clean_latent_price_rmse
model1,11,R2_FINAL_interior_train_009012,0.12759977172948644,0.0004980185131217643,0.0004926908878104051
model1,11,R2_FINAL_interior_train_009013,0.11170232542913991,0.001010506752451331,0.0010208905517939777
model1,11,R2_FINAL_interior_train_009014,0.11901738909104699,0.0006968502664934797,0.0006813184746007642
model1,11,R2_FINAL_interior_train_009016,0.12409713150831769,0.00036637988292878825,0.0003792963120943167
model1,11,R2_FINAL_interior_train_009017,0.1640383359523876,0.0001610325198588447,0.00014694471222764213
model1,11,R2_FINAL_interior_train_009019,0.16143577564906209,0.0005192760967785523,0.0005040216676001547
model1,11,R2_FINAL_interior_train_009020,0.13991658525622158,0.0005473233775505016,0.0005513580200351988
model1,11,R2_FINAL_interior_train_009021,0.14215945864352966,0.0003494854437838013,0.00033276151435543785
model1,11,R2_FINAL_interior_train_009022,0.20187051251074048,0.0005166929098514173,0.0004886746564473162
model1,11,R2_FINAL_interior_train_009023,0.10839830708394181,0.0005033337518620535,0.0005086589677656018
model1,11,R2_FINAL_interior_train_009024,0.13246346687195737,0.0006559834375029017,0.0006512284245159844
model1,11,R2_FINAL_interior_train_009026,0.15261683855712277,0.0005202748202678817,0.0005373874068325213
model1,11,R2_FINAL_interior_train_009027,0.07006422444568956,0.0007928130815462526,0.0007645484355141333
model1,11,R2_FINAL_interior_train_009029,0.15752538778560654,0.0005699875235645496,0.0005646193019507408
model1,11,R2_FINAL_interior_train_009030,0.15740655758375513,9.968270412610189e-05,7.441319041051913e-05
model1,11,R2_FINAL_interior_train_009031,0.1504361713519608,0.0006437716901617098,0.0006263565758941039
model1,11,R2_FINAL_interior_train_009032,0.18574309576783238,0.00024479122162930677,0.0002404616083395977
model1,11,R2_FINAL_interior_train_009033,0.1652676609851102,0.00014984803100961516,9.561524477823727e-05
model1,11,R2_FINAL_interior_train_009034,0.13720870118575088,0.000673607753275114,0.0006538965626312152
model1,11,R2_FINAL_interior_train_009035,0.092079528754491,0.0008693062733558835,0.0008748907821554737
model1,11,R2_FINAL_interior_train_009036,0.11382524293923575,0.0006118238831789427,0.000610957081918828
model1,11,R2_FINAL_interior_train_009037,0.1272087514222653,0.001186644116812324,0.0011967368611367824
model1,11,R2_FINAL_interior_train_009038,0.15741177149175506,0.0004306022096219762,0.000398004639131479
model1,11,R2_FINAL_interior_train_009039,0.12032448618437509,0.00027670515160572816,0.0002902340626630809
model1,11,R2_FINAL_interior_train_009040,0.14945395243704307,0.0008314373912038967,0.0008313762654770662
model1,11,R2_FINAL_interior_train_009041,0.18457827060433377,0.0008129138646898776,0.0008008735971619278
model1,11,R2_FINAL_interior_train_009042,0.15183447456526133,0.00034584453216811843,0.0003502585749920181
model1,11,R2_FINAL_interior_train_009043,0.14032417503299904,0.00027365821353992394,0.0002783331730338768
model1,11,R2_FINAL_interior_train_009044,0.09670712208156657,0.001093219588418516,0.0010928656551779578
model1,11,R2_FINAL_interior_train_009045,0.12740220703804273,0.00028818882474581,0.00026257691653302595
model1,11,R2_FINAL_interior_train_009047,0.14928139741733334,0.00031420751211488023,0.0003269139546198229
model1,11,R2_FINAL_interior_train_009048,0.11504540235684022,0.0002945908659250006,0.00028216724963837393
model1,11,R2_FINAL_interior_train_009049,0.15361547608792175,0.00023412339204276957,0.0002464363972873584
