generator_factors,case,model,parameter_index,truth,estimate,tolerance_error
2,3,deep11_balanced_s43,3,-0.3994071122394992,-0.7999890000000001,8.011637755210016
2,3,deep11_balanced_s43,4,0.043796142978298876,0.033764217086452934,4.5811914975329175
2,3,deep11_balanced_s43,5,2.3481986525868828,2.539951446731313,1.6331905644625657
2,3,deep11_balanced_s43,6,0.02655591370595256,0.03558129651300384,6.797267762643934
2,3,deep11_balanced_s43,7,0.13166698541767277,0.1570705254686239,3.8587562357209384
2,3,deep11_balanced_s43,8,-0.09426408826377819,0.16716253865686104,5.228532538412784
2,3,deep11_balanced_s43,9,0.016759795597060947,0.026771043665702463,11.946742441652596
2,4,double_sobolev_s17,0,0.9035863312032373,0.9560124055797408,1.160399899070887
2,4,double_sobolev_s17,1,0.08836178302342358,0.0891778134123556,0.18470211012281218
2,4,double_sobolev_s17,2,0.12765688213264614,0.06194241659907845,10.295483398268317
2,4,double_sobolev_s17,3,0.03619487570001778,0.14249934791399632,2.126089444279571
2,4,double_sobolev_s17,4,0.04675119963865102,0.04767447809719841,0.39497530146117454
2,4,double_sobolev_s17,5,8.433529738294634,8.24454967499856,0.44816362581366576
2,4,double_sobolev_s17,6,0.07146704988515483,0.0696710178099177,0.5026182214386319
2,4,double_sobolev_s17,7,0.5758517340419038,0.5513843249000439,0.8497815564476361
2,4,double_sobolev_s17,8,0.31686521881843255,0.32709018733498485,0.20449937033104604
2,4,double_sobolev_s17,9,0.10235380963747043,0.1014858471304658,0.16960043013130457
2,4,deep11_s17,0,0.9035863312032373,0.9499596153146981,1.026427304399548
2,4,deep11_s17,1,0.08836178302342358,0.08876616967404051,0.09152976247881514
2,4,deep11_s17,2,0.12765688213264614,0.1690300362967547,6.481930856045567
2,4,deep11_s17,3,0.03619487570001778,0.06684997635777312,0.6131020131551068
2,4,deep11_s17,4,0.04675119963865102,0.04663624279695481,0.04917813557073853
2,4,deep11_s17,5,8.433529738294634,8.3327480118706,0.23900248069656888
2,4,deep11_s17,6,0.07146704988515483,0.07086761191748074,0.167752263074344
2,4,deep11_s17,7,0.5758517340419038,0.5177987752006559,2.016246731906985
2,4,deep11_s17,8,0.31686521881843255,0.3390175336864212,0.44304629735977263
2,4,deep11_s17,9,0.10235380963747043,0.1025285577282353,0.03414588892857333
2,4,deep17_full_s29,0,0.9035863312032373,0.9522595185263552,1.0773334133619195
2,4,deep17_full_s29,1,0.08836178302342358,0.09390869575084664,1.255500406992158
2,4,deep17_full_s29,2,0.12765688213264614,0.14915564485447907,3.3682105285156383
2,4,deep17_full_s29,3,0.03619487570001778,0.06165164667121703,0.509135419423985
2,4,deep17_full_s29,4,0.04675119963865102,0.052268394911191354,2.3602368774208116
2,4,deep17_full_s29,5,8.433529738294634,8.29318468393676,0.33282636977160673
2,4,deep17_full_s29,6,0.07146704988515483,0.06521432684532986,1.7498198260241278
2,4,deep17_full_s29,7,0.5758517340419038,0.5756329908795818,0.0075972042590445096
2,4,deep17_full_s29,8,0.31686521881843255,0.32635597926310367,0.1898152088934224
2,4,deep17_full_s29,9,0.10235380963747043,0.09673170926845125,1.0985620152160906
2,4,deep11_balanced_s43,0,0.9035863312032373,0.9571156709696125,1.1848195998072313
2,4,deep11_balanced_s43,1,0.08836178302342358,0.0901978128034303,0.41557101207883207
2,4,deep11_balanced_s43,2,0.12765688213264614,0.16474481366393512,5.810565151160675
2,4,deep11_balanced_s43,3,0.03619487570001778,0.067894509154664,0.6339926690929243
