case,factors,geometry,noise,quotes,calibration_quotes,holdout_quotes,invalid_observed_quotes,true_quadrature_max_error_spot,model,factor,parameter,truth,estimate,absolute_error,relative_error,parameter_pass
f2_907931_010,2,rich,0.0,126,84,42,0,1.525446435834965e-14,double_float64_extended909111,2,theta,0.03682068011950858,0.04199616668595588,0.005175486566447299,0.1405592332800281,False
f2_907931_010,2,rich,0.0,126,84,42,0,1.525446435834965e-14,double_float64_extended909111,2,sigma,0.29984263585222765,0.15100750824060336,0.1488351276116243,0.4963774654281493,False
f2_907931_010,2,rich,0.0,126,84,42,0,1.525446435834965e-14,double_float64_extended909111,2,rho,-0.3484494506126529,-0.599989,0.2515395493873471,,False
f2_907931_010,2,rich,0.0,126,84,42,0,1.525446435834965e-14,double_float64_extended909111,2,v0,0.06944507912635457,0.07223447762415637,0.0027893984978017983,0.04016697126554522,True
f2_907931_011,2,rich,0.0,126,84,42,0,1.3855583347321953e-14,double_float64_extended909111,1,kappa,0.44101420949534265,1.3957724695300087,0.954758260034666,2.164914960738354,False
f2_907931_011,2,rich,0.0,126,84,42,0,1.3855583347321953e-14,double_float64_extended909111,1,theta,0.025958599026752606,0.03590105599882545,0.009942456972072841,0.38301207864978654,False
f2_907931_011,2,rich,0.0,126,84,42,0,1.3855583347321953e-14,double_float64_extended909111,1,sigma,0.05239891580437188,0.04748854862882425,0.004910367175547631,0.0937112361996226,False
f2_907931_011,2,rich,0.0,126,84,42,0,1.3855583347321953e-14,double_float64_extended909111,1,rho,0.04029154587127881,0.08814571004690741,0.0478541641756286,,True
f2_907931_011,2,rich,0.0,126,84,42,0,1.3855583347321953e-14,double_float64_extended909111,1,v0,0.0322330810498955,0.040361802765360784,0.008128721715465283,0.2521856878305351,False
f2_907931_011,2,rich,0.0,126,84,42,0,1.3855583347321953e-14,double_float64_extended909111,2,kappa,4.4219634969725075,4.132640320150512,0.2893231768219957,0.06542866693044402,False
f2_907931_011,2,rich,0.0,126,84,42,0,1.3855583347321953e-14,double_float64_extended909111,2,theta,0.04989376324057721,0.042759190798778324,0.007134572441798888,0.1429952759305303,False
f2_907931_011,2,rich,0.0,126,84,42,0,1.3855583347321953e-14,double_float64_extended909111,2,sigma,0.508246378597294,0.5350352937298379,0.02678891513254389,0.05270852141923459,False
f2_907931_011,2,rich,0.0,126,84,42,0,1.3855583347321953e-14,double_float64_extended909111,2,rho,0.2657788052329336,0.2834959040437741,0.017717098810840493,,True
f2_907931_011,2,rich,0.0,126,84,42,0,1.3855583347321953e-14,double_float64_extended909111,2,v0,0.055586906611403725,0.04739924635408627,0.008187660257317451,0.14729476339735267,False
