case,quote,strike_over_spot,maturity_days,calibration_quote,parameter,price_derivative,noise_scaled_tolerance_sensitivity,conditional_information_contribution
0,23,0.8400000000000001,60.0,False,rho_s,-0.0011326832563404825,0.4193335327210341,3.504470179273968e-06
0,23,0.8400000000000001,60.0,False,v0_s,0.09777437450339566,3.440771335520618,3.6311344359415367e-08
0,23,0.8400000000000001,60.0,False,kappa_f,-0.00011163743484484193,0.2998952164730277,0.00011293085915444196
0,23,0.8400000000000001,60.0,False,theta_f,0.04351352230638508,1.231916488592914,2.3482214604001427e-08
0,23,0.8400000000000001,60.0,False,sigma_f,-0.0001533310727177438,0.024905668116162794,1.533064449628045e-07
0,23,0.8400000000000001,60.0,False,rho_f,-0.0012771140733654138,0.47280363073636494,5.1816540775958627e-05
0,23,0.8400000000000001,60.0,False,v0_f,0.06094224647311569,2.3654688894197475,4.4291514730246415e-08
0,24,0.86,60.0,True,kappa_s,0.00030948292454534895,0.055228773342097144,6.536955775253194e-07
0,24,0.86,60.0,True,theta_s,0.005918109912422899,0.21519828477106842,4.9105034647124416e-08
0,24,0.86,60.0,True,sigma_s,-0.0008463065697206511,0.06638114427040855,1.4770207204986396e-07
0,24,0.86,60.0,True,rho_s,-0.001110148743414955,0.31652645284485853,2.3900758625225783e-06
0,24,0.86,60.0,True,v0_s,0.11233546652114312,3.0445659462057186,2.692355267251721e-08
0,24,0.86,60.0,True,kappa_f,-0.00012666721854509263,0.2620605515213452,8.518136873356398e-05
0,24,0.86,60.0,True,theta_f,0.04988518300184466,1.0876929787069376,1.7417438729378324e-08
0,24,0.86,60.0,True,sigma_f,-0.00023242119658680935,0.029075117750064612,1.1224006855078888e-07
0,24,0.86,60.0,True,rho_f,-0.0012418565702327095,0.35407908845500946,4.222216632582415e-05
0,24,0.86,60.0,True,v0_f,0.06982646989273977,2.0873563380071576,3.28183068226267e-08
0,25,0.88,60.0,True,kappa_s,0.000347607332341232,0.048651319336099064,5.330392198388789e-07
0,25,0.88,60.0,True,theta_s,0.006655080189692145,0.1897955648624965,4.8353805067397364e-08
0,25,0.88,60.0,True,sigma_s,-0.000912035732335878,0.05610555515353383,1.5883011288359738e-07
0,25,0.88,60.0,True,rho_s,-0.0010386826189785032,0.23226763160409283,2.211916746069011e-06
0,25,0.88,60.0,True,v0_s,0.1263851102907193,2.686466269095577,2.6409754794177933e-08
0,25,0.88,60.0,True,kappa_f,-0.00014105326539021277,0.228874574109253,7.223333739033808e-05
0,25,0.88,60.0,True,theta_f,0.0560028164875751,0.9576826342824373,1.705786965883411e-08
0,25,0.88,60.0,True,sigma_f,-0.0003098211221548575,0.030397212538755942,1.1125391636102409e-07
0,25,0.88,60.0,True,rho_f,-0.0011513321748521377,0.2574580459481337,4.544711158193065e-05
0,25,0.88,60.0,True,v0_f,0.07835670147631674,1.8370866527746545,3.21666861705574e-08
0,26,0.9,60.0,False,kappa_s,0.00038250862101183456,0.04270207615296083,4.923213232359868e-07
0,26,0.9,60.0,False,theta_s,0.007337483561032164,0.16690985418383952,5.282882263674567e-08
0,26,0.9,60.0,False,sigma_s,-0.0009452885695616171,0.046383176378060484,1.8042812581681376e-07
0,26,0.9,60.0,False,rho_s,-0.0009190701490182832,0.16392928985830973,2.3446147251640016e-06
0,26,0.9,60.0,False,v0_s,0.13942258228343563,2.3638541229532284,2.8747786772808937e-08
